model,userId,K,precision,recall,ndcg,num_relevant_test_items,num_recommendations
Clustering,5253,40,0.0,0.0,0.0,15,80
Clustering,5253,80,0.0125,0.06666666666666667,0.16929380759878143,15,80
Clustering,3453,5,0.0,0.0,0.0,22,80
Clustering,3453,10,0.0,0.0,0.0,22,80
Clustering,3453,20,0.0,0.0,0.0,22,80
Clustering,3453,40,0.0,0.0,0.0,22,80
Clustering,3453,80,0.0,0.0,0.0,22,80
Clustering,1510,5,0.0,0.0,0.0,4,80
Clustering,1510,10,0.0,0.0,0.0,4,80
Clustering,1510,20,0.0,0.0,0.0,4,80
Clustering,1510,40,0.0,0.0,0.0,4,80
Clustering,1510,80,0.0,0.0,0.0,4,80
Clustering,4664,5,0.0,0.0,0.0,7,80
Clustering,4664,10,0.0,0.0,0.0,7,80
Clustering,4664,20,0.0,0.0,0.0,7,80
Clustering,4664,40,0.0,0.0,0.0,7,80
Clustering,4664,80,0.0,0.0,0.0,7,80
Clustering,3169,5,0.0,0.0,0.0,13,80
Clustering,3169,10,0.0,0.0,0.0,13,80
Clustering,3169,20,0.0,0.0,0.0,13,80
Clustering,3169,40,0.0,0.0,0.0,13,80
Clustering,3169,80,0.0,0.0,0.0,13,80
Clustering,229,5,0.0,0.0,0.0,20,80
Clustering,229,10,0.0,0.0,0.0,20,80
Clustering,229,20,0.0,0.0,0.0,20,80
Clustering,229,40,0.0,0.0,0.0,20,80
Clustering,229,80,0.0,0.0,0.0,20,80
Clustering,531,5,0.0,0.0,0.0,59,80
Clustering,531,10,0.0,0.0,0.0,59,80
Clustering,531,20,0.0,0.0,0.0,59,80
Clustering,531,40,0.0,0.0,0.0,59,80
Clustering,531,80,0.0,0.0,0.0,59,80
Clustering,2379,5,0.0,0.0,0.0,4,80
Clustering,2379,10,0.0,0.0,0.0,4,80
Clustering,2379,20,0.0,0.0,0.0,4,80
Clustering,2379,40,0.0,0.0,0.0,4,80
Clustering,2379,80,0.0,0.0,0.0,4,80
Clustering,1372,5,0.0,0.0,0.0,6,80
Clustering,1372,10,0.0,0.0,0.0,6,80
Clustering,1372,20,0.0,0.0,0.0,6,80
Clustering,1372,40,0.0,0.0,0.0,6,80
Clustering,1372,80,0.0,0.0,0.0,6,80
Clustering,4871,5,0.0,0.0,0.0,1,80
Clustering,4871,10,0.0,0.0,0.0,1,80
Clustering,4871,20,0.0,0.0,0.0,1,80
Clustering,4871,40,0.0,0.0,0.0,1,80
Clustering,4871,80,0.0,0.0,0.0,1,80
Clustering,85,5,0.0,0.0,0.0,3,80
Clustering,85,10,0.0,0.0,0.0,3,80
Clustering,85,20,0.0,0.0,0.0,3,80
Clustering,85,40,0.0,0.0,0.0,3,80
Clustering,85,80,0.0,0.0,0.0,3,80
Clustering,3929,5,0.0,0.0,0.0,31,80
Clustering,3929,10,0.0,0.0,0.0,31,80
Clustering,3929,20,0.0,0.0,0.0,31,80
Clustering,3929,40,0.0,0.0,0.0,31,80
Clustering,3929,80,0.0,0.0,0.0,31,80
Clustering,1023,5,0.0,0.0,0.0,7,80
Clustering,1023,10,0.0,0.0,0.0,7,80
Clustering,1023,20,0.0,0.0,0.0,7,80
Clustering,1023,40,0.0,0.0,0.0,7,80
Clustering,1023,80,0.0,0.0,0.0,7,80
Clustering,4821,5,0.0,0.0,0.0,27,80
Clustering,4821,10,0.0,0.0,0.0,27,80
Clustering,4821,20,0.0,0.0,0.0,27,80
Clustering,4821,40,0.0,0.0,0.0,27,80
Clustering,4821,80,0.0,0.0,0.0,27,80
Clustering,677,5,0.0,0.0,0.0,32,80
Clustering,677,10,0.0,0.0,0.0,32,80
Clustering,677,20,0.0,0.0,0.0,32,80
Clustering,677,40,0.0,0.0,0.0,32,80
Clustering,677,80,0.0,0.0,0.0,32,80
Clustering,5904,5,0.0,0.0,0.0,2,80
Clustering,5904,10,0.0,0.0,0.0,2,80
Clustering,5904,20,0.0,0.0,0.0,2,80
Clustering,5904,40,0.0,0.0,0.0,2,80
Clustering,5904,80,0.0,0.0,0.0,2,80
Clustering,5821,5,0.0,0.0,0.0,11,80
Clustering,5821,10,0.0,0.0,0.0,11,80
Clustering,5821,20,0.0,0.0,0.0,11,80
Clustering,5821,40,0.0,0.0,0.0,11,80
Clustering,5821,80,0.0,0.0,0.0,11,80
Clustering,1449,5,0.0,0.0,0.0,76,80
Clustering,1449,10,0.0,0.0,0.0,76,80
Clustering,1449,20,0.0,0.0,0.0,76,80
Clustering,1449,40,0.0,0.0,0.0,76,80
Clustering,1449,80,0.0,0.0,0.0,76,80
Clustering,1658,5,0.0,0.0,0.0,55,80
Clustering,1658,10,0.0,0.0,0.0,55,80
Clustering,1658,20,0.0,0.0,0.0,55,80
Clustering,1658,40,0.0,0.0,0.0,55,80
Clustering,1658,80,0.0,0.0,0.0,55,80
Clustering,1696,5,0.0,0.0,0.0,24,80
Clustering,1696,10,0.0,0.0,0.0,24,80
Clustering,1696,20,0.0,0.0,0.0,24,80
Clustering,1696,40,0.0,0.0,0.0,24,80
Clustering,1696,80,0.0,0.0,0.0,24,80
Clustering,1670,5,0.0,0.0,0.0,7,80
Clustering,1670,10,0.0,0.0,0.0,7,80
Clustering,1670,20,0.0,0.0,0.0,7,80
Clustering,1670,40,0.0,0.0,0.0,7,80
Clustering,1670,80,0.0,0.0,0.0,7,80
Clustering,5207,5,0.0,0.0,0.0,3,80
Clustering,5207,10,0.0,0.0,0.0,3,80
Clustering,5207,20,0.0,0.0,0.0,3,80
Clustering,5207,40,0.0,0.0,0.0,3,80
Clustering,5207,80,0.0,0.0,0.0,3,80
Clustering,4330,5,0.0,0.0,0.0,8,80
Clustering,4330,10,0.0,0.0,0.0,8,80
Clustering,4330,20,0.0,0.0,0.0,8,80
Clustering,4330,40,0.0,0.0,0.0,8,80
Clustering,4330,80,0.0,0.0,0.0,8,80
Clustering,1617,5,0.0,0.0,0.0,13,80
Clustering,1617,10,0.0,0.0,0.0,13,80
Clustering,1617,20,0.0,0.0,0.0,13,80
Clustering,1617,40,0.0,0.0,0.0,13,80
Clustering,1617,80,0.0,0.0,0.0,13,80
Clustering,1098,5,0.0,0.0,0.0,5,80
Clustering,1098,10,0.0,0.0,0.0,5,80
Clustering,1098,20,0.0,0.0,0.0,5,80
