model,userId,K,precision,recall,ndcg,num_relevant_test_items,num_recommendations
SVD Matrix Factorization,5128,80,0.0625,0.4166666666666667,0.36889607939937696,12,80
SVD Matrix Factorization,2301,5,0.0,0.0,0.0,8,80
SVD Matrix Factorization,2301,10,0.0,0.0,0.0,8,80
SVD Matrix Factorization,2301,20,0.0,0.0,0.0,8,80
SVD Matrix Factorization,2301,40,0.0,0.0,0.0,8,80
SVD Matrix Factorization,2301,80,0.0125,0.125,0.16005307325482135,8,80
SVD Matrix Factorization,168,5,0.0,0.0,0.0,4,80
SVD Matrix Factorization,168,10,0.0,0.0,0.0,4,80
SVD Matrix Factorization,168,20,0.0,0.0,0.0,4,80
SVD Matrix Factorization,168,40,0.0,0.0,0.0,4,80
SVD Matrix Factorization,168,80,0.0,0.0,0.0,4,80
SVD Matrix Factorization,3252,5,0.0,0.0,0.0,3,80
SVD Matrix Factorization,3252,10,0.0,0.0,0.0,3,80
SVD Matrix Factorization,3252,20,0.0,0.0,0.0,3,80
SVD Matrix Factorization,3252,40,0.0,0.0,0.0,3,80
SVD Matrix Factorization,3252,80,0.0,0.0,0.0,3,80
SVD Matrix Factorization,5253,5,0.0,0.0,0.0,15,80
SVD Matrix Factorization,5253,10,0.0,0.0,0.0,15,80
SVD Matrix Factorization,5253,20,0.0,0.0,0.0,15,80
SVD Matrix Factorization,5253,40,0.0,0.0,0.0,15,80
SVD Matrix Factorization,5253,80,0.0,0.0,0.0,15,80
SVD Matrix Factorization,3453,5,0.8,0.18181818181818182,0.9828920819566879,22,80
SVD Matrix Factorization,3453,10,0.4,0.18181818181818182,0.9828920819566879,22,80
SVD Matrix Factorization,3453,20,0.25,0.22727272727272727,0.9369073782424125,22,80
SVD Matrix Factorization,3453,40,0.2,0.36363636363636365,0.8629348135218995,22,80
SVD Matrix Factorization,3453,80,0.125,0.45454545454545453,0.8294098323686945,22,80
SVD Matrix Factorization,1510,5,0.0,0.0,0.0,4,80
SVD Matrix Factorization,1510,10,0.0,0.0,0.0,4,80
SVD Matrix Factorization,1510,20,0.0,0.0,0.0,4,80
SVD Matrix Factorization,1510,40,0.025,0.25,0.21274605355336318,4,80
SVD Matrix Factorization,1510,80,0.025,0.5,0.23467452782815884,4,80
SVD Matrix Factorization,4664,5,0.0,0.0,0.0,7,80
SVD Matrix Factorization,4664,10,0.0,0.0,0.0,7,80
SVD Matrix Factorization,4664,20,0.05,0.14285714285714285,0.27894294565112987,7,80
SVD Matrix Factorization,4664,40,0.025,0.14285714285714285,0.27894294565112987,7,80
SVD Matrix Factorization,4664,80,0.025,0.2857142857142857,0.2700903654063027,7,80
SVD Matrix Factorization,3169,5,0.8,0.3076923076923077,1.0,13,80
SVD Matrix Factorization,3169,10,0.6,0.46153846153846156,0.9537123696623918,13,80
SVD Matrix Factorization,3169,20,0.45,0.6923076923076923,0.9224766459603674,13,80
SVD Matrix Factorization,3169,40,0.25,0.7692307692307693,0.9048686135226179,13,80
SVD Matrix Factorization,3169,80,0.125,0.7692307692307693,0.9048686135226179,13,80
SVD Matrix Factorization,229,5,0.2,0.05,0.43067655807339306,20,80
SVD Matrix Factorization,229,10,0.2,0.1,0.448643819352159,20,80
SVD Matrix Factorization,229,20,0.2,0.2,0.473049275258907,20,80
SVD Matrix Factorization,229,40,0.175,0.35,0.5082429005799887,20,80
SVD Matrix Factorization,229,80,0.1,0.4,0.513225503197959,20,80
SVD Matrix Factorization,531,5,0.8,0.06779661016949153,0.9828920819566879,59,80
SVD Matrix Factorization,531,10,0.7,0.11864406779661017,0.9531641314941091,59,80
SVD Matrix Factorization,531,20,0.6,0.2033898305084746,0.9228787988440067,59,80
SVD Matrix Factorization,531,40,0.5,0.3389830508474576,0.8969795104694351,59,80
SVD Matrix Factorization,531,80,0.325,0.4406779661016949,0.8807781282746215,59,80
SVD Matrix Factorization,2379,5,0.0,0.0,0.0,4,80
SVD Matrix Factorization,2379,10,0.0,0.0,0.0,4,80
SVD Matrix Factorization,2379,20,0.0,0.0,0.0,4,80
SVD Matrix Factorization,2379,40,0.0,0.0,0.0,4,80
SVD Matrix Factorization,2379,80,0.0,0.0,0.0,4,80
SVD Matrix Factorization,1372,5,0.4,0.3333333333333333,0.6934264036172708,6,80
SVD Matrix Factorization,1372,10,0.2,0.3333333333333333,0.6934264036172708,6,80
SVD Matrix Factorization,1372,20,0.1,0.3333333333333333,0.6934264036172708,6,80
SVD Matrix Factorization,1372,40,0.05,0.3333333333333333,0.6934264036172708,6,80
SVD Matrix Factorization,1372,80,0.05,0.6666666666666666,0.5796917481215403,6,80
SVD Matrix Factorization,4871,5,0.0,0.0,0.0,1,80
SVD Matrix Factorization,4871,10,0.0,0.0,0.0,1,80
SVD Matrix Factorization,4871,20,0.0,0.0,0.0,1,80
SVD Matrix Factorization,4871,40,0.0,0.0,0.0,1,80
SVD Matrix Factorization,4871,80,0.0,0.0,0.0,1,80
SVD Matrix Factorization,85,5,0.0,0.0,0.0,3,80
SVD Matrix Factorization,85,10,0.0,0.0,0.0,3,80
SVD Matrix Factorization,85,20,0.0,0.0,0.0,3,80
SVD Matrix Factorization,85,40,0.0,0.0,0.0,3,80
SVD Matrix Factorization,85,80,0.0125,0.3333333333333333,0.15909880786929415,3,80
SVD Matrix Factorization,3929,5,0.2,0.03225806451612903,1.0,31,80
SVD Matrix Factorization,3929,10,0.1,0.03225806451612903,1.0,31,80
SVD Matrix Factorization,3929,20,0.25,0.16129032258064516,0.6800869197880562,31,80
SVD Matrix Factorization,3929,40,0.275,0.3548387096774194,0.6654136930462455,31,80
SVD Matrix Factorization,3929,80,0.175,0.45161290322580644,0.6617943065035751,31,80
SVD Matrix Factorization,1023,5,0.0,0.0,0.0,7,80
SVD Matrix Factorization,1023,10,0.0,0.0,0.0,7,80
SVD Matrix Factorization,1023,20,0.0,0.0,0.0,7,80
SVD Matrix Factorization,1023,40,0.0,0.0,0.0,7,80
SVD Matrix Factorization,1023,80,0.0125,0.14285714285714285,0.17542506358195453,7,80
SVD Matrix Factorization,4821,5,0.2,0.037037037037037035,1.0,27,80
SVD Matrix Factorization,4821,10,0.2,0.07407407407407407,0.8315546295836225,27,80
SVD Matrix Factorization,4821,20,0.15,0.1111111111111111,0.7512484757149765,27,80
SVD Matrix Factorization,4821,40,0.125,0.18518518518518517,0.6920359924325561,27,80
SVD Matrix Factorization,4821,80,0.1,0.2962962962962963,0.6491321358719079,27,80
SVD Matrix Factorization,677,5,0.0,0.0,0.0,32,80
SVD Matrix Factorization,677,10,0.1,0.03125,0.3333333333333333,32,80
SVD Matrix Factorization,677,20,0.15,0.09375,0.37547951006771646,32,80
SVD Matrix Factorization,677,40,0.1,0.125,0.38908480493732345,32,80
SVD Matrix Factorization,677,80,0.05,0.125,0.38908480493732345,32,80
SVD Matrix Factorization,5904,5,0.0,0.0,0.0,2,80
SVD Matrix Factorization,5904,10,0.0,0.0,0.0,2,80
SVD Matrix Factorization,5904,20,0.0,0.0,0.0,2,80
SVD Matrix Factorization,5904,40,0.0,0.0,0.0,2,80
SVD Matrix Factorization,5904,80,0.0,0.0,0.0,2,80
SVD Matrix Factorization,5821,5,0.2,0.09090909090909091,0.38685280723454163,11,80
SVD Matrix Factorization,5821,10,0.1,0.09090909090909091,0.38685280723454163,11,80
SVD Matrix Factorization,5821,20,0.1,0.18181818181818182,0.3842380534357064,11,80
SVD Matrix Factorization,5821,40,0.075,0.2727272727272727,0.39169750672458886,11,80
SVD Matrix Factorization,5821,80,0.05,0.36363636363636365,0.39574078913761324,11,80
SVD Matrix Factorization,1449,5,0.8,0.05263157894736842,0.9047172294870751,76,80
SVD Matrix Factorization,1449,10,0.8,0.10526315789473684,0.9053568677805114,76,80
SVD Matrix Factorization,1449,20,0.65,0.17105263157894737,0.893754364368076,76,80
SVD Matrix Factorization,1449,40,0.5,0.2631578947368421,0.8761356514741154,76,80
SVD Matrix Factorization,1449,80,0.375,0.39473684210526316,0.8596042848253299,76,80
SVD Matrix Factorization,1658,5,0.8,0.07272727272727272,0.9047172294870751,55,80
SVD Matrix Factorization,1658,10,0.5,0.09090909090909091,0.8990671370233444,55,80
SVD Matrix Factorization,1658,20,0.4,0.14545454545454545,0.8571859168946289,55,80
SVD Matrix Factorization,1658,40,0.325,0.23636363636363636,0.8227142485490812,55,80
SVD Matrix Factorization,1658,80,0.2,0.2909090909090909,0.803448064523462,55,80
SVD Matrix Factorization,1696,5,0.6,0.125,0.7328286204777911,24,80
SVD Matrix Factorization,1696,10,0.3,0.125,0.7328286204777911,24,80
SVD Matrix Factorization,1696,20,0.25,0.20833333333333334,0.6994212215350875,24,80
SVD Matrix Factorization,1696,40,0.15,0.25,0.689193082364505,24,80
SVD Matrix Factorization,1696,80,0.1375,0.4583333333333333,0.6460823718019177,24,80
SVD Matrix Factorization,1670,5,0.2,0.14285714285714285,0.5,7,80
SVD Matrix Factorization,1670,10,0.1,0.14285714285714285,0.5,7,80
SVD Matrix Factorization,1670,20,0.1,0.2857142857142857,0.4722693621479587,7,80
SVD Matrix Factorization,1670,40,0.05,0.2857142857142857,0.4722693621479587,7,80
SVD Matrix Factorization,1670,80,0.0375,0.42857142857142855,0.4484836612943004,7,80
SVD Matrix Factorization,5207,5,0.0,0.0,0.0,3,80
SVD Matrix Factorization,5207,10,0.0,0.0,0.0,3,80
SVD Matrix Factorization,5207,20,0.0,0.0,0.0,3,80
SVD Matrix Factorization,5207,40,0.025,0.3333333333333333,0.21810429198553155,3,80
SVD Matrix Factorization,5207,80,0.0125,0.3333333333333333,0.21810429198553155,3,80
SVD Matrix Factorization,4330,5,0.0,0.0,0.0,8,80
SVD Matrix Factorization,4330,10,0.0,0.0,0.0,8,80
SVD Matrix Factorization,4330,20,0.0,0.0,0.0,8,80
SVD Matrix Factorization,4330,40,0.025,0.125,0.21810429198553155,8,80
SVD Matrix Factorization,4330,80,0.0125,0.125,0.21810429198553155,8,80
SVD Matrix Factorization,1617,5,0.4,0.15384615384615385,0.5706417189553201,13,80
SVD Matrix Factorization,1617,10,0.5,0.38461538461538464,0.6365964361332774,13,80
SVD Matrix Factorization,1617,20,0.25,0.38461538461538464,0.6365964361332774,13,80
SVD Matrix Factorization,1617,40,0.125,0.38461538461538464,0.6365964361332774,13,80
SVD Matrix Factorization,1617,80,0.0875,0.5384615384615384,0.6142088380284666,13,80
SVD Matrix Factorization,1098,5,0.0,0.0,0.0,5,80
SVD Matrix Factorization,1098,10,0.0,0.0,0.0,5,80
SVD Matrix Factorization,1098,20,0.0,0.0,0.0,5,80
SVD Matrix Factorization,1098,40,0.025,0.2,0.18790182470910757,5,80
SVD Matrix Factorization,1098,80,0.0125,0.2,0.18790182470910757,5,80
SVD Matrix Factorization,3518,5,0.6,0.05357142857142857,0.9674679834891693,56,80
SVD Matrix Factorization,3518,10,0.5,0.08928571428571429,0.9143656167316337,56,80
SVD Matrix Factorization,3518,20,0.3,0.10714285714285714,0.8932604360396874,56,80
SVD Matrix Factorization,3518,40,0.175,0.125,0.8659064983334386,56,80
SVD Matrix Factorization,3518,80,0.1375,0.19642857142857142,0.7988942779560325,56,80
SVD Matrix Factorization,3105,5,0.4,0.2,0.6509209298071326,10,80
SVD Matrix Factorization,3105,10,0.2,0.2,0.6509209298071326,10,80
SVD Matrix Factorization,3105,20,0.15,0.3,0.6067701305674463,10,80
SVD Matrix Factorization,3105,40,0.075,0.3,0.6067701305674463,10,80
SVD Matrix Factorization,3105,80,0.05,0.4,0.5680268051273706,10,80
SVD Matrix Factorization,4638,5,0.0,0.0,0.0,2,80
SVD Matrix Factorization,4638,10,0.0,0.0,0.0,2,80
SVD Matrix Factorization,4638,20,0.0,0.0,0.0,2,80
SVD Matrix Factorization,4638,40,0.0,0.0,0.0,2,80
SVD Matrix Factorization,4638,80,0.0125,0.5,0.1605440854340214,2,80
SVD Matrix Factorization,4573,5,0.0,0.0,0.0,21,80
SVD Matrix Factorization,4573,10,0.2,0.09523809523809523,0.41183384043543503,21,80
SVD Matrix Factorization,4573,20,0.2,0.19047619047619047,0.4614265733697627,21,80
SVD Matrix Factorization,4573,40,0.125,0.23809523809523808,0.4722138189560379,21,80
SVD Matrix Factorization,4573,80,0.0875,0.3333333333333333,0.47376434209359614,21,80
SVD Matrix Factorization,38,5,0.2,0.08333333333333333,0.5,12,80
SVD Matrix Factorization,38,10,0.2,0.16666666666666666,0.5109559939712153,12,80
SVD Matrix Factorization,38,20,0.2,0.3333333333333333,0.5244302952494582,12,80
SVD Matrix Factorization,38,40,0.125,0.4166666666666667,0.5202498338652747,12,80
SVD Matrix Factorization,38,80,0.0875,0.5833333333333334,0.5165202521420758,12,80
SVD Matrix Factorization,1499,5,0.2,0.05,0.43067655807339306,20,80
SVD Matrix Factorization,1499,10,0.3,0.15,0.49418556194058083,20,80
SVD Matrix Factorization,1499,20,0.2,0.2,0.49997728401878405,20,80
SVD Matrix Factorization,1499,40,0.15,0.3,0.510676830956853,20,80
SVD Matrix Factorization,1499,80,0.1,0.4,0.5149941936354385,20,80
SVD Matrix Factorization,3649,5,0.0,0.0,0.0,6,80
SVD Matrix Factorization,3649,10,0.0,0.0,0.0,6,80
SVD Matrix Factorization,3649,20,0.0,0.0,0.0,6,80
SVD Matrix Factorization,3649,40,0.0,0.0,0.0,6,80
SVD Matrix Factorization,3649,80,0.0125,0.16666666666666666,0.17629143438888212,6,80
SVD Matrix Factorization,1455,5,0.0,0.0,0.0,9,80
SVD Matrix Factorization,1455,10,0.0,0.0,0.0,9,80
SVD Matrix Factorization,1455,20,0.05,0.1111111111111111,0.27023815442731974,9,80
SVD Matrix Factorization,1455,40,0.075,0.3333333333333333,0.3129149543961174,9,80
SVD Matrix Factorization,1455,80,0.05,0.4444444444444444,0.32813985728815653,9,80
SVD Matrix Factorization,2458,5,0.0,0.0,0.0,20,80
SVD Matrix Factorization,2458,10,0.2,0.1,0.39780880120575696,20,80
SVD Matrix Factorization,2458,20,0.15,0.15,0.4113080017523083,20,80
SVD Matrix Factorization,2458,40,0.125,0.25,0.4348415700523289,20,80
SVD Matrix Factorization,2458,80,0.0625,0.25,0.4348415700523289,20,80
SVD Matrix Factorization,692,5,0.8,0.038834951456310676,0.9047172294870751,103,80
SVD Matrix Factorization,692,10,0.7,0.06796116504854369,0.8859509025892363,103,80
SVD Matrix Factorization,692,20,0.7,0.13592233009708737,0.8810007738645694,103,80
SVD Matrix Factorization,692,40,0.475,0.18446601941747573,0.8762960071623196,103,80
SVD Matrix Factorization,692,80,0.35,0.27184466019417475,0.8582251201344825,103,80
SVD Matrix Factorization,2197,5,0.2,0.1111111111111111,0.6309297535714575,9,80
SVD Matrix Factorization,2197,10,0.1,0.1111111111111111,0.6309297535714575,9,80
SVD Matrix Factorization,2197,20,0.05,0.1111111111111111,0.6309297535714575,9,80
SVD Matrix Factorization,2197,40,0.025,0.1111111111111111,0.6309297535714575,9,80
SVD Matrix Factorization,2197,80,0.0375,0.3333333333333333,0.4477548098010515,9,80
SVD Matrix Factorization,3494,5,0.0,0.0,0.0,6,80
SVD Matrix Factorization,3494,10,0.0,0.0,0.0,6,80
SVD Matrix Factorization,3494,20,0.1,0.3333333333333333,0.29187569497433197,6,80
SVD Matrix Factorization,3494,40,0.075,0.5,0.3156323601862239,6,80
SVD Matrix Factorization,3494,80,0.0375,0.5,0.3156323601862239,6,80
SVD Matrix Factorization,707,5,0.2,0.14285714285714285,0.5,7,80
SVD Matrix Factorization,707,10,0.1,0.14285714285714285,0.5,7,80
SVD Matrix Factorization,707,20,0.05,0.14285714285714285,0.5,7,80
SVD Matrix Factorization,707,40,0.05,0.2857142857142857,0.43552453212757636,7,80
SVD Matrix Factorization,707,80,0.025,0.2857142857142857,0.43552453212757636,7,80
SVD Matrix Factorization,1221,5,0.4,0.05263157894736842,0.5437713091520254,38,80
SVD Matrix Factorization,1221,10,0.3,0.07894736842105263,0.5833416105149332,38,80
SVD Matrix Factorization,1221,20,0.3,0.15789473684210525,0.60873545705502,38,80
SVD Matrix Factorization,1221,40,0.15,0.15789473684210525,0.60873545705502,38,80
SVD Matrix Factorization,1221,80,0.0875,0.18421052631578946,0.6036164389912603,38,80
SVD Matrix Factorization,5963,5,0.4,0.1111111111111111,0.5706417189553201,18,80
SVD Matrix Factorization,5963,10,0.2,0.1111111111111111,0.5706417189553201,18,80
SVD Matrix Factorization,5963,20,0.1,0.1111111111111111,0.5706417189553201,18,80
SVD Matrix Factorization,5963,40,0.125,0.2777777777777778,0.5216194273370764,18,80
SVD Matrix Factorization,5963,80,0.075,0.3333333333333333,0.5204947484319885,18,80
SVD Matrix Factorization,2452,5,0.0,0.0,0.0,7,80
SVD Matrix Factorization,2452,10,0.0,0.0,0.0,7,80
SVD Matrix Factorization,2452,20,0.0,0.0,0.0,7,80
SVD Matrix Factorization,2452,40,0.025,0.14285714285714285,0.19195872000656014,7,80
SVD Matrix Factorization,2452,80,0.05,0.5714285714285714,0.2766383708552809,7,80
SVD Matrix Factorization,1407,5,0.6,0.13043478260869565,0.9060254355346823,23,80
SVD Matrix Factorization,1407,10,0.3,0.13043478260869565,0.9060254355346823,23,80
SVD Matrix Factorization,1407,20,0.15,0.13043478260869565,0.9060254355346823,23,80
SVD Matrix Factorization,1407,40,0.075,0.13043478260869565,0.9060254355346823,23,80
SVD Matrix Factorization,1407,80,0.0875,0.30434782608695654,0.7165605039673703,23,80
SVD Matrix Factorization,4769,5,0.2,0.14285714285714285,0.5,7,80
SVD Matrix Factorization,4769,10,0.1,0.14285714285714285,0.5,7,80
SVD Matrix Factorization,4769,20,0.05,0.14285714285714285,0.5,7,80
SVD Matrix Factorization,4769,40,0.025,0.14285714285714285,0.5,7,80
SVD Matrix Factorization,4769,80,0.025,0.2857142857142857,0.40729654266678744,7,80
SVD Matrix Factorization,5208,5,0.6,0.2727272727272727,0.6797310500037655,11,80
SVD Matrix Factorization,5208,10,0.3,0.2727272727272727,0.6797310500037655,11,80
SVD Matrix Factorization,5208,20,0.25,0.45454545454545453,0.6613880022890152,11,80
SVD Matrix Factorization,5208,40,0.15,0.5454545454545454,0.6511775694719013,11,80
SVD Matrix Factorization,5208,80,0.0875,0.6363636363636364,0.6412774604519204,11,80
SVD Matrix Factorization,4603,5,0.0,0.0,0.0,8,80
SVD Matrix Factorization,4603,10,0.1,0.125,0.3562071871080222,8,80
SVD Matrix Factorization,4603,20,0.05,0.125,0.3562071871080222,8,80
SVD Matrix Factorization,4603,40,0.05,0.25,0.34885208232633863,8,80
SVD Matrix Factorization,4603,80,0.0375,0.375,0.34210715425714316,8,80
SVD Matrix Factorization,1894,5,0.4,0.0625,1.0,32,80
SVD Matrix Factorization,1894,10,0.2,0.0625,1.0,32,80
SVD Matrix Factorization,1894,20,0.15,0.09375,0.8962626271568189,32,80
SVD Matrix Factorization,1894,40,0.075,0.09375,0.8962626271568189,32,80
SVD Matrix Factorization,1894,80,0.075,0.1875,0.7326643088784865,32,80
SVD Matrix Factorization,1515,5,0.0,0.0,0.0,5,80
SVD Matrix Factorization,1515,10,0.1,0.2,0.31546487678572877,5,80
SVD Matrix Factorization,1515,20,0.05,0.2,0.31546487678572877,5,80
SVD Matrix Factorization,1515,40,0.025,0.2,0.31546487678572877,5,80
SVD Matrix Factorization,1515,80,0.0125,0.2,0.31546487678572877,5,80
SVD Matrix Factorization,4031,5,0.2,0.16666666666666666,1.0,6,80
SVD Matrix Factorization,4031,10,0.1,0.16666666666666666,1.0,6,80
SVD Matrix Factorization,4031,20,0.1,0.3333333333333333,0.7841802768331765,6,80
SVD Matrix Factorization,4031,40,0.075,0.5,0.6967802554838062,6,80
SVD Matrix Factorization,4031,80,0.05,0.6666666666666666,0.6491603975623419,6,80
SVD Matrix Factorization,507,5,0.2,0.16666666666666666,0.38685280723454163,6,80
SVD Matrix Factorization,507,10,0.1,0.16666666666666666,0.38685280723454163,6,80
SVD Matrix Factorization,507,20,0.05,0.16666666666666666,0.38685280723454163,6,80
SVD Matrix Factorization,507,40,0.025,0.16666666666666666,0.38685280723454163,6,80
SVD Matrix Factorization,507,80,0.025,0.3333333333333333,0.34142759508928056,6,80
SVD Matrix Factorization,3756,5,0.4,0.038461538461538464,0.5437713091520254,52,80
SVD Matrix Factorization,3756,10,0.3,0.057692307692307696,0.5518331289811786,52,80
SVD Matrix Factorization,3756,20,0.2,0.07692307692307693,0.5589756910939266,52,80
SVD Matrix Factorization,3756,40,0.2,0.15384615384615385,0.5660216022810666,52,80
SVD Matrix Factorization,3756,80,0.1375,0.21153846153846154,0.5651796483276103,52,80
SVD Matrix Factorization,1567,5,0.2,0.1111111111111111,0.43067655807339306,9,80
SVD Matrix Factorization,1567,10,0.1,0.1111111111111111,0.43067655807339306,9,80
SVD Matrix Factorization,1567,20,0.05,0.1111111111111111,0.43067655807339306,9,80
SVD Matrix Factorization,1567,40,0.05,0.2222222222222222,0.3800757918805752,9,80
SVD Matrix Factorization,1567,80,0.025,0.2222222222222222,0.3800757918805752,9,80
SVD Matrix Factorization,3343,5,0.0,0.0,0.0,6,80
SVD Matrix Factorization,3343,10,0.0,0.0,0.0,6,80
SVD Matrix Factorization,3343,20,0.0,0.0,0.0,6,80
SVD Matrix Factorization,3343,40,0.0,0.0,0.0,6,80
SVD Matrix Factorization,3343,80,0.0,0.0,0.0,6,80
SVD Matrix Factorization,94,5,0.0,0.0,0.0,4,80
SVD Matrix Factorization,94,10,0.0,0.0,0.0,4,80
SVD Matrix Factorization,94,20,0.0,0.0,0.0,4,80
SVD Matrix Factorization,94,40,0.0,0.0,0.0,4,80
SVD Matrix Factorization,94,80,0.0125,0.25,0.16207652439312228,4,80
SVD Matrix Factorization,4648,5,0.0,0.0,0.0,6,80
SVD Matrix Factorization,4648,10,0.0,0.0,0.0,6,80
SVD Matrix Factorization,4648,20,0.05,0.16666666666666666,0.25,6,80
SVD Matrix Factorization,4648,40,0.025,0.16666666666666666,0.25,6,80
SVD Matrix Factorization,4648,80,0.0125,0.16666666666666666,0.25,6,80
SVD Matrix Factorization,2121,5,0.2,0.043478260869565216,1.0,23,80
SVD Matrix Factorization,2121,10,0.1,0.043478260869565216,1.0,23,80
SVD Matrix Factorization,2121,20,0.15,0.13043478260869565,0.7042036765468256,23,80
SVD Matrix Factorization,2121,40,0.15,0.2608695652173913,0.6394498267022798,23,80
SVD Matrix Factorization,2121,80,0.1,0.34782608695652173,0.6241238844775551,23,80
SVD Matrix Factorization,2325,5,0.0,0.0,0.0,1,80
SVD Matrix Factorization,2325,10,0.0,0.0,0.0,1,80
SVD Matrix Factorization,2325,20,0.0,0.0,0.0,1,80
SVD Matrix Factorization,2325,40,0.0,0.0,0.0,1,80
SVD Matrix Factorization,2325,80,0.0125,1.0,0.18428883314870617,1,80
SVD Matrix Factorization,5398,5,0.0,0.0,0.0,2,80
SVD Matrix Factorization,5398,10,0.0,0.0,0.0,2,80
SVD Matrix Factorization,5398,20,0.0,0.0,0.0,2,80
SVD Matrix Factorization,5398,40,0.0,0.0,0.0,2,80
SVD Matrix Factorization,5398,80,0.0125,0.5,0.17219543379409813,2,80
SVD Matrix Factorization,3890,5,0.2,0.06666666666666667,0.38685280723454163,15,80
SVD Matrix Factorization,3890,10,0.2,0.13333333333333333,0.430624116386567,15,80
SVD Matrix Factorization,3890,20,0.2,0.26666666666666666,0.4581142537061565,15,80
SVD Matrix Factorization,3890,40,0.175,0.4666666666666667,0.48664233585194044,15,80
SVD Matrix Factorization,3890,80,0.0875,0.4666666666666667,0.48664233585194044,15,80
SVD Matrix Factorization,3026,5,0.4,0.08695652173913043,0.8503449055347546,23,80
SVD Matrix Factorization,3026,10,0.3,0.13043478260869565,0.7920874914199381,23,80
SVD Matrix Factorization,3026,20,0.2,0.17391304347826086,0.7644113572114445,23,80
SVD Matrix Factorization,3026,40,0.2,0.34782608695652173,0.7100784206103715,23,80
SVD Matrix Factorization,3026,80,0.1125,0.391304347826087,0.7016987387880581,23,80
SVD Matrix Factorization,1739,5,0.2,0.125,0.6309297535714575,8,80
SVD Matrix Factorization,1739,10,0.1,0.125,0.6309297535714575,8,80
SVD Matrix Factorization,1739,20,0.05,0.125,0.6309297535714575,8,80
SVD Matrix Factorization,1739,40,0.025,0.125,0.6309297535714575,8,80
SVD Matrix Factorization,1739,80,0.025,0.25,0.4929086873644509,8,80
SVD Matrix Factorization,2308,5,0.2,0.07692307692307693,0.6309297535714575,13,80
SVD Matrix Factorization,2308,10,0.3,0.23076923076923078,0.5730008572581421,13,80
SVD Matrix Factorization,2308,20,0.15,0.23076923076923078,0.5730008572581421,13,80
SVD Matrix Factorization,2308,40,0.075,0.23076923076923078,0.5730008572581421,13,80
SVD Matrix Factorization,2308,80,0.0375,0.23076923076923078,0.5730008572581421,13,80
SVD Matrix Factorization,1700,5,0.0,0.0,0.0,1,80
SVD Matrix Factorization,1700,10,0.0,0.0,0.0,1,80
SVD Matrix Factorization,1700,20,0.0,0.0,0.0,1,80
SVD Matrix Factorization,1700,40,0.0,0.0,0.0,1,80
SVD Matrix Factorization,1700,80,0.0,0.0,0.0,1,80
SVD Matrix Factorization,5580,5,0.4,0.043478260869565216,0.6509209298071326,46,80
SVD Matrix Factorization,5580,10,0.3,0.06521739130434782,0.6394562303262419,46,80
SVD Matrix Factorization,5580,20,0.15,0.06521739130434782,0.6394562303262419,46,80
SVD Matrix Factorization,5580,40,0.15,0.13043478260869565,0.5983755577289176,46,80
SVD Matrix Factorization,5580,80,0.15,0.2608695652173913,0.5942763147717129,46,80
SVD Matrix Factorization,2382,5,0.0,0.0,0.0,7,80
SVD Matrix Factorization,2382,10,0.0,0.0,0.0,7,80
SVD Matrix Factorization,2382,20,0.0,0.0,0.0,7,80
SVD Matrix Factorization,2382,40,0.0,0.0,0.0,7,80
SVD Matrix Factorization,2382,80,0.0,0.0,0.0,7,80
SVD Matrix Factorization,3875,5,0.2,0.5,0.6309297535714575,2,80
SVD Matrix Factorization,3875,10,0.1,0.5,0.6309297535714575,2,80
SVD Matrix Factorization,3875,20,0.05,0.5,0.6309297535714575,2,80
SVD Matrix Factorization,3875,40,0.025,0.5,0.6309297535714575,2,80
SVD Matrix Factorization,3875,80,0.0125,0.5,0.6309297535714575,2,80
SVD Matrix Factorization,784,5,0.0,0.0,0.0,5,80
SVD Matrix Factorization,784,10,0.1,0.2,0.3562071871080222,5,80
SVD Matrix Factorization,784,20,0.05,0.2,0.3562071871080222,5,80
SVD Matrix Factorization,784,40,0.075,0.6,0.34735307530035164,5,80
SVD Matrix Factorization,784,80,0.0375,0.6,0.34735307530035164,5,80
SVD Matrix Factorization,536,5,0.4,0.08695652173913043,0.8503449055347546,23,80
SVD Matrix Factorization,536,10,0.3,0.13043478260869565,0.8179809735263114,23,80
SVD Matrix Factorization,536,20,0.15,0.13043478260869565,0.8179809735263114,23,80
SVD Matrix Factorization,536,40,0.175,0.30434782608695654,0.7022968817494741,23,80
SVD Matrix Factorization,536,80,0.1125,0.391304347826087,0.678446286544746,23,80
SVD Matrix Factorization,4148,5,0.4,0.15384615384615385,0.5012658353418871,13,80
SVD Matrix Factorization,4148,10,0.3,0.23076923076923078,0.5508095940041026,13,80
SVD Matrix Factorization,4148,20,0.2,0.3076923076923077,0.5636989182448087,13,80
SVD Matrix Factorization,4148,40,0.1,0.3076923076923077,0.5636989182448087,13,80
SVD Matrix Factorization,4148,80,0.05,0.3076923076923077,0.5636989182448087,13,80
SVD Matrix Factorization,1781,5,0.0,0.0,0.0,7,80
SVD Matrix Factorization,1781,10,0.0,0.0,0.0,7,80
SVD Matrix Factorization,1781,20,0.0,0.0,0.0,7,80
SVD Matrix Factorization,1781,40,0.0,0.0,0.0,7,80
SVD Matrix Factorization,1781,80,0.0125,0.14285714285714285,0.18316925091363362,7,80
